timestamp,raw_ch1,raw_ch2,raw_ch3,raw_ch4,raw_ch5,raw_ch6,raw_ch7,raw_ch8,attention_score
1778575601.7085814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
1778575602.2034094,62427.39408342768,92914.63707859958,76642.70122560278,105842.2825744489,59806.22736289828,52046.86397872734,41810.368515297,122959.38258878978,0.5
1778575602.203439,62427.75171133897,92913.02775299881,76639.88490580142,105845.36711518373,59804.68509253086,52038.906757701254,41807.64160247345,122958.98025738959,0.5
1778575602.2034545,62424.95774328205,92909.45147388596,76648.84795532799,105859.04638279037,59827.10389221954,52036.44806581117,41803.193605326844,122955.78395793248,0.5
1778575602.2034595,62423.41547291464,92899.61670632563,76647.66331287185,105857.57116765634,59835.03876150117,52027.21679535112,41792.80004415513,122955.20281257664,0.5
1778575602.2034647,62426.656475860655,92898.18619468049,76642.90239130288,105848.4293041741,59819.54900259364,52022.21000459314,41789.98372435376,122957.63915272227,0.5
1778575602.20347,62431.79737708538,92911.5301861203,76637.31445518904,105843.46721690503,59799.07480467258,52040.5831385354,41802.54540473764,122956.09688235485,0.5
1778575602.2034745,62427.19291772758,92908.42329364101,76636.84506855549,105841.41085641514,59795.58793253755,52042.81831298093,41804.15473033843,122952.98998987557,0.5
1778575602.2034798,62421.22500195802,92895.14635743455,76636.4874406442,105840.71795233703,59805.199182653334,52029.25080409656,41791.90597437692,122946.28446653897,0.5
1778575602.2034845,62419.90624903516,92884.26105788483,76647.55155414958,105846.66351636214,59817.38088338148,52023.81933019392,41784.194622539835,122941.25532403652,0.5
1778575602.2034888,62420.241525201985,92884.93161021848,76644.77993783713,105840.62854535921,59805.10977567551,52025.003972650054,41781.5124132052,122937.5672862014,0.5
1778575602.2034936,62428.31050495035,92897.51564234683,76635.14633597688,105827.30690566385,59776.07485962807,52035.06225765494,41787.99441909724,122940.22714379158,0.5
1778575602.2034984,62430.05394101786,92899.68376155899,76638.00735926717,105824.24471667346,59771.47040027028,52045.52287406002,41790.922497620886,122944.04929209343,0.5
1778575602.203503,62411.54669660887,92888.23966839787,76646.09869075999,105825.00467598495,59784.94850217683,52029.67548724121,41779.83603237105,122933.3204547549,0.5
1778575602.2035072,62402.09190870427,92879.76835724931,76650.90431581788,105826.0775597188,59796.07967091557,52022.65703948224,41770.291837488636,122931.59937043184,0.5
1778575602.2035117,62407.16575469563,92883.85872648463,76647.59625763849,105821.69661780556,59788.10009814503,52031.68714424219,41769.934209577346,122928.02309131899,0.5
1778575602.2035162,62417.53696412289,92895.5710405792,76641.65069361338,105814.05232120185,59770.97866189226,52038.280908856505,41780.417177726886,122924.0668325504,0.5
1778575602.2035208,62425.87416480472,92900.35431389265,76639.66138835685,105813.225306657,59773.817333438084,52036.35865883335,41784.77576789568,122934.70626291112,0.5
1778575602.203525,62430.992714284985,92892.88883124458,76640.91308604635,105819.68496080459,59794.850324970525,52026.814463950934,41776.84089861404,122941.81411764791,0.5
1778575602.2035294,62424.04132175939,92891.30185738824,76647.21627798275,105827.19514694157,59815.480985102775,52020.64538248126,41773.24226775674,122934.90742861122,0.5
1778575602.203534,62428.332856694804,92900.93545924849,76646.76924309364,105820.89195500517,59808.86486874401,52017.60554523535,41779.0090178262,122932.80636463242,0.5
1778575602.2035384,62436.111263765255,92904.64584882806,76621.8917515149,105808.10675717673,59785.08261264356,52023.90873717174,41788.06147433061,122937.58963794586,0.5
1778575602.2035427,62451.64572616169,92911.26196518683,76614.42626886681,105810.78896651138,59788.25656035621,52023.64051623828,41796.95746862382,122951.20185031914,0.5
1778575602.2035527,62451.15398778368,92906.29987791776,76622.9869869932,105829.09504522027,59814.81043276912,52022.63468773779,41796.711599434806,122949.70428344063,0.5
1778575602.2035573,62433.47375791953,92898.6779330585,76637.51562088914,105840.78500757039,59831.73070332178,52017.56084174643,41788.28499177516,122934.43804197766,0.5
1778575602.203562,62433.987848041994,92901.0248662263,76635.92864703282,105837.36519066873,59820.77834853868,52013.91750740022,41787.88266037496,122932.22521927659,0.5
1778575602.2035663,62452.58449942881,92913.98887801038,76629.37958590742,105834.68298133409,59800.12533666198,52033.49763554307,41798.79031166915,122944.11634732681,0.5
1778575602.203571,62450.46108370556,92916.44756990047,76634.36402492094,105834.83944354528,59797.711348260804,52041.76778099153,41794.94581162284,122939.71305366911,0.5
1778575602.2035756,62430.992714284985,92905.24934592836,76636.33097843302,105840.02504825892,59812.28468564567,52022.38881854878,41783.94875335083,122929.52065819749,0.5
1778575602.20358,62428.5340223949,92893.60408706714,76636.19686796628,105841.16498722613,59820.733645049775,52006.09439684086,41773.62224741247,122924.22329476158,0.5
1778575602.2035844,62439.396970200185,92899.66140981454,76634.20756270977,105835.37588541221,59809.02133095519,52014.6774667117,41774.27044800168,122929.27478900849,0.5
1778575602.203589,62446.88480459271,92911.9325175205,76629.98308300771,105826.479891119,59783.85326669851,52029.02728665201,41781.80298588312,122936.33794025636,0.5
1778575602.2035933,62438.81582484434,92907.43981688497,76630.96655976374,105827.61983008622,59779.964063163294,52040.71724900213,41780.975971338274,122933.92395185519,0.5
1778575602.203598,62431.86443231874,92895.30281964575,76644.0423302701,105836.31465867933,59796.0126156822,52039.21968212363,41771.99057006724,122921.22816100458,0.5
1778575602.2036023,62421.917906036135,92881.51179331682,76648.7361966057,105834.81709180083,59802.44991808533,52030.41309480824,41757.59604663802,122905.69369860813,0.5
1778575602.2036068,62423.46017640355,92881.71295901692,76652.2454204852,105824.35647539575,59788.770650478684,52033.49763554307,41758.28895071614,122921.78695461595,0.5
1778575602.2036111,62439.32991496682,92896.95684873544,76645.9869320377,105815.3710741247,59765.54718798962,52043.332403103406,41769.84480259953,122938.34959725733,0.5
