timestamp,trial_label,ch1_theta,ch1_alpha,ch1_beta,ch1_gamma,ch2_theta,ch2_alpha,ch2_beta,ch2_gamma,ch3_theta,ch3_alpha,ch3_beta,ch3_gamma,ch4_theta,ch4_alpha,ch4_beta,ch4_gamma,ch5_theta,ch5_alpha,ch5_beta,ch5_gamma,ch6_theta,ch6_alpha,ch6_beta,ch6_gamma,ch7_theta,ch7_alpha,ch7_beta,ch7_gamma,ch8_theta,ch8_alpha,ch8_beta,ch8_gamma,avg_beta_alpha,avg_engagement_index
23:00:04.763,relax,4409698.288,1593931.855,1594728.846,330368.377,225888.303,81517.8,81424.752,17169.394,226249.913,81652.92,81551.781,17197.16,3060293.985,1109905.704,1112702.104,228168.826,726233.172,263091.063,264048.068,53843.017,858621.331,310645.847,310205.884,64259.841,15767.966,5684.958,6230.4,1203.737,1304849.903,471776.232,469880.284,97324.899,1.0118,0.2687
23:00:04.896,relax,4422043.593,1593026.917,1600835.62,330382.857,228341.015,81347.889,82246.005,17084.141,228704.806,81473.636,82379.992,17108.788,3049929.451,1108122.426,1106266.178,227820.852,727224.976,262121.641,261950.615,53822.599,862362.583,312952.178,313726.079,64665.483,15907.074,5856.095,5931.426,1247.769,1307339.67,471402.649,472444.739,97203.232,1.0053,0.2667
23:00:05.019,relax,4422043.593,1593026.917,1600835.62,330382.857,228341.015,81347.889,82246.005,17084.141,228704.806,81473.636,82379.992,17108.788,3049929.451,1108122.426,1106266.178,227820.852,727224.976,262121.641,261950.615,53822.599,862362.583,312952.178,313726.079,64665.483,15907.074,5856.095,5931.426,1247.769,1307339.67,471402.649,472444.739,97203.232,1.0053,0.2667
23:00:05.154,relax,4422043.593,1593026.917,1600835.62,330382.857,228341.015,81347.889,82246.005,17084.141,228704.806,81473.636,82379.992,17108.788,3049929.451,1108122.426,1106266.178,227820.852,727224.976,262121.641,261950.615,53822.599,862362.583,312952.178,313726.079,64665.483,15907.074,5856.095,5931.426,1247.769,1307339.67,471402.649,472444.739,97203.232,1.0053,0.2667
23:00:05.278,relax,4422043.593,1593026.917,1600835.62,330382.857,228341.015,81347.889,82246.005,17084.141,228704.806,81473.636,82379.992,17108.788,3049929.451,1108122.426,1106266.178,227820.852,727224.976,262121.641,261950.615,53822.599,862362.583,312952.178,313726.079,64665.483,15907.074,5856.095,5931.426,1247.769,1307339.67,471402.649,472444.739,97203.232,1.0053,0.2667
23:00:05.415,relax,4444097.987,1614441.878,1613976.546,332487.361,226114.48,82552.105,82624.0,17099.058,226492.976,82678.72,82747.197,17129.581,3065513.654,1108431.78,1107942.129,227174.908,712686.574,257329.819,257344.101,52672.687,881848.437,320055.937,320315.267,66325.776,17401.547,6131.723,6324.697,1349.476,1292818.134,469552.851,469838.952,97341.968,1.0042,0.2668
23:00:05.537,relax,4444097.987,1614441.878,1613976.546,332487.361,226114.48,82552.105,82624.0,17099.058,226492.976,82678.72,82747.197,17129.581,3065513.654,1108431.78,1107942.129,227174.908,712686.574,257329.819,257344.101,52672.687,881848.437,320055.937,320315.267,66325.776,17401.547,6131.723,6324.697,1349.476,1292818.134,469552.851,469838.952,97341.968,1.0042,0.2668
23:00:05.673,relax,4444097.987,1614441.878,1613976.546,332487.361,226114.48,82552.105,82624.0,17099.058,226492.976,82678.72,82747.197,17129.581,3065513.654,1108431.78,1107942.129,227174.908,712686.574,257329.819,257344.101,52672.687,881848.437,320055.937,320315.267,66325.776,17401.547,6131.723,6324.697,1349.476,1292818.134,469552.851,469838.952,97341.968,1.0042,0.2668
23:00:05.807,relax,4444097.987,1614441.878,1613976.546,332487.361,226114.48,82552.105,82624.0,17099.058,226492.976,82678.72,82747.197,17129.581,3065513.654,1108431.78,1107942.129,227174.908,712686.574,257329.819,257344.101,52672.687,881848.437,320055.937,320315.267,66325.776,17401.547,6131.723,6324.697,1349.476,1292818.134,469552.851,469838.952,97341.968,1.0042,0.2668
23:00:05.930,relax,4458131.602,1616282.435,1615350.237,332160.399,230488.633,83671.491,83116.77,17141.761,230868.496,83802.77,83244.999,17170.8,3051202.269,1103194.766,1106891.151,227051.465,711870.323,257411.405,259326.63,52831.92,884621.973,320844.045,319517.586,66406.26,16555.788,5831.23,6580.643,1385.564,1298051.65,471604.474,469088.023,97129.173,1.0145,0.2691
23:00:06.063,relax,4458131.602,1616282.435,1615350.237,332160.399,230488.633,83671.491,83116.77,17141.761,230868.496,83802.77,83244.999,17170.8,3051202.269,1103194.766,1106891.151,227051.465,711870.323,257411.405,259326.63,52831.92,884621.973,320844.045,319517.586,66406.26,16555.788,5831.23,6580.643,1385.564,1298051.65,471604.474,469088.023,97129.173,1.0145,0.2691
23:00:06.186,relax,4458131.602,1616282.435,1615350.237,332160.399,230488.633,83671.491,83116.77,17141.761,230868.496,83802.77,83244.999,17170.8,3051202.269,1103194.766,1106891.151,227051.465,711870.323,257411.405,259326.63,52831.92,884621.973,320844.045,319517.586,66406.26,16555.788,5831.23,6580.643,1385.564,1298051.65,471604.474,469088.023,97129.173,1.0145,0.2691
23:00:06.320,relax,4458131.602,1616282.435,1615350.237,332160.399,230488.633,83671.491,83116.77,17141.761,230868.496,83802.77,83244.999,17170.8,3051202.269,1103194.766,1106891.151,227051.465,711870.323,257411.405,259326.63,52831.92,884621.973,320844.045,319517.586,66406.26,16555.788,5831.23,6580.643,1385.564,1298051.65,471604.474,469088.023,97129.173,1.0145,0.2691
23:00:06.445,relax,4436804.874,1610922.176,1611739.752,332083.308,228813.177,82758.109,83023.994,17127.061,229189.059,82889.687,83154.563,17156.486,3056815.844,1105261.472,1105166.954,227026.378,713100.199,257632.957,257213.536,52779.417,885211.21,321578.976,321991.789,66639.449,18307.906,6330.06,6539.174,1431.139,1290539.44,468788.109,468812.237,96881.433,1.0049,0.2661
23:00:06.579,relax,4436804.874,1610922.176,1611739.752,332083.308,228813.177,82758.109,83023.994,17127.061,229189.059,82889.687,83154.563,17156.486,3056815.844,1105261.472,1105166.954,227026.378,713100.199,257632.957,257213.536,52779.417,885211.21,321578.976,321991.789,66639.449,18307.906,6330.06,6539.174,1431.139,1290539.44,468788.109,468812.237,96881.433,1.0049,0.2661
23:00:06.702,relax,4436804.874,1610922.176,1611739.752,332083.308,228813.177,82758.109,83023.994,17127.061,229189.059,82889.687,83154.563,17156.486,3056815.844,1105261.472,1105166.954,227026.378,713100.199,257632.957,257213.536,52779.417,885211.21,321578.976,321991.789,66639.449,18307.906,6330.06,6539.174,1431.139,1290539.44,468788.109,468812.237,96881.433,1.0049,0.2661
23:00:06.840,relax,4455361.247,1616689.136,1615319.585,331575.179,227267.016,82488.467,82518.014,16967.349,227629.867,82616.473,82658.38,16993.295,3056648.61,1103774.866,1103225.811,227056.242,708956.714,257082.685,257911.011,53164.875,895374.298,324622.758,323925.123,66647.878,17956.587,6228.051,6305.324,1477.959,1287405.468,468619.329,468989.564,96611.603,1.0017,0.2655
23:00:06.964,relax,4455361.247,1616689.136,1615319.585,331575.179,227267.016,82488.467,82518.014,16967.349,227629.867,82616.473,82658.38,16993.295,3056648.61,1103774.866,1103225.811,227056.242,708956.714,257082.685,257911.011,53164.875,895374.298,324622.758,323925.123,66647.878,17956.587,6228.051,6305.324,1477.959,1287405.468,468619.329,468989.564,96611.603,1.0017,0.2655
23:00:07.097,relax,4455361.247,1616689.136,1615319.585,331575.179,227267.016,82488.467,82518.014,16967.349,227629.867,82616.473,82658.38,16993.295,3056648.61,1103774.866,1103225.811,227056.242,708956.714,257082.685,257911.011,53164.875,895374.298,324622.758,323925.123,66647.878,17956.587,6228.051,6305.324,1477.959,1287405.468,468619.329,468989.564,96611.603,1.0017,0.2655
23:00:07.218,relax,4455361.247,1616689.136,1615319.585,331575.179,227267.016,82488.467,82518.014,16967.349,227629.867,82616.473,82658.38,16993.295,3056648.61,1103774.866,1103225.811,227056.242,708956.714,257082.685,257911.011,53164.875,895374.298,324622.758,323925.123,66647.878,17956.587,6228.051,6305.324,1477.959,1287405.468,468619.329,468989.564,96611.603,1.0017,0.2655
23:00:07.342,relax,4477456.425,1623621.048,1622255.026,331807.323,226533.769,83654.025,83561.172,17030.436,226898.745,83790.567,83696.515,17056.135,3044022.041,1099894.826,1100225.662,226246.059,713316.198,257124.004,257819.821,52897.721,897447.643,325601.33,325189.148,67118.486,16802.6,6063.994,6355.054,1442.886,1292496.72,469934.574,469632.907,96902.698,1.0058,0.2683
23:00:07.464,relax,4477456.425,1623621.048,1622255.026,331807.323,226533.769,83654.025,83561.172,17030.436,226898.745,83790.567,83696.515,17056.135,3044022.041,1099894.826,1100225.662,226246.059,713316.198,257124.004,257819.821,52897.721,897447.643,325601.33,325189.148,67118.486,16802.6,6063.994,6355.054,1442.886,1292496.72,469934.574,469632.907,96902.698,1.0058,0.2683
23:00:07.586,relax,4477456.425,1623621.048,1622255.026,331807.323,226533.769,83654.025,83561.172,17030.436,226898.745,83790.567,83696.515,17056.135,3044022.041,1099894.826,1100225.662,226246.059,713316.198,257124.004,257819.821,52897.721,897447.643,325601.33,325189.148,67118.486,16802.6,6063.994,6355.054,1442.886,1292496.72,469934.574,469632.907,96902.698,1.0058,0.2683
23:00:07.707,relax,4477456.425,1623621.048,1622255.026,331807.323,226533.769,83654.025,83561.172,17030.436,226898.745,83790.567,83696.515,17056.135,3044022.041,1099894.826,1100225.662,226246.059,713316.198,257124.004,257819.821,52897.721,897447.643,325601.33,325189.148,67118.486,16802.6,6063.994,6355.054,1442.886,1292496.72,469934.574,469632.907,96902.698,1.0058,0.2683
23:00:07.843,relax,4471840.857,1619357.694,1620456.922,331884.507,229713.593,83505.036,84042.881,17110.976,230098.593,83633.498,84179.422,17138.621,3039457.303,1099848.348,1097172.718,226127.892,715823.073,258865.182,257843.559,53008.015,897625.113,325193.972,326180.511,67263.372,17660.897,6304.029,6196.327,1485.094,1292110.289,468727.284,470488.422,96728.604,0.9996,0.2656
23:00:07.965,relax,4471840.857,1619357.694,1620456.922,331884.507,229713.593,83505.036,84042.881,17110.976,230098.593,83633.498,84179.422,17138.621,3039457.303,1099848.348,1097172.718,226127.892,715823.073,258865.182,257843.559,53008.015,897625.113,325193.972,326180.511,67263.372,17660.897,6304.029,6196.327,1485.094,1292110.289,468727.284,470488.422,96728.604,0.9996,0.2656
23:00:08.100,relax,4471840.857,1619357.694,1620456.922,331884.507,229713.593,83505.036,84042.881,17110.976,230098.593,83633.498,84179.422,17138.621,3039457.303,1099848.348,1097172.718,226127.892,715823.073,258865.182,257843.559,53008.015,897625.113,325193.972,326180.511,67263.372,17660.897,6304.029,6196.327,1485.094,1292110.289,468727.284,470488.422,96728.604,0.9996,0.2656
23:00:08.223,relax,4471840.857,1619357.694,1620456.922,331884.507,229713.593,83505.036,84042.881,17110.976,230098.593,83633.498,84179.422,17138.621,3039457.303,1099848.348,1097172.718,226127.892,715823.073,258865.182,257843.559,53008.015,897625.113,325193.972,326180.511,67263.372,17660.897,6304.029,6196.327,1485.094,1292110.289,468727.284,470488.422,96728.604,0.9996,0.2656
23:00:08.361,relax,4509268.992,1632067.819,1630244.458,331665.977,223744.315,82628.701,82022.751,16866.403,224102.707,82760.647,82160.59,16894.38,3046887.975,1098735.522,1100683.316,226862.839,725569.461,261181.812,261306.897,53282.632,892162.243,324164.67,324523.817,67350.122,16948.118,6006.519,6364.089,1602.795,1284844.2,468451.12,467166.856,96057.384,1.0056,0.2677
23:00:08.495,relax,4509268.992,1632067.819,1630244.458,331665.977,223744.315,82628.701,82022.751,16866.403,224102.707,82760.647,82160.59,16894.38,3046887.975,1098735.522,1100683.316,226862.839,725569.461,261181.812,261306.897,53282.632,892162.243,324164.67,324523.817,67350.122,16948.118,6006.519,6364.089,1602.795,1284844.2,468451.12,467166.856,96057.384,1.0056,0.2677
23:00:08.616,relax,4509268.992,1632067.819,1630244.458,331665.977,223744.315,82628.701,82022.751,16866.403,224102.707,82760.647,82160.59,16894.38,3046887.975,1098735.522,1100683.316,226862.839,725569.461,261181.812,261306.897,53282.632,892162.243,324164.67,324523.817,67350.122,16948.118,6006.519,6364.089,1602.795,1284844.2,468451.12,467166.856,96057.384,1.0056,0.2677
23:00:08.740,relax,312004538.044,89727560.582,63058075.369,7282221.885,21029869.376,11558524.944,9353912.595,537400.886,21061724.279,11571649.503,9354916.014,539969.399,20415247.455,6251590.424,4800341.793,579081.636,8457634.383,1717573.487,2911072.326,466898.73,3821363.742,1448543.321,2906741.325,253434.708,13616873.596,7380754.162,5114532.938,445700.278,12093436.673,6333104.251,7949149.717,373249.616,1.0923,0.3029
23:00:08.876,relax,312004538.044,89727560.582,63058075.369,7282221.885,21029869.376,11558524.944,9353912.595,537400.886,21061724.279,11571649.503,9354916.014,539969.399,20415247.455,6251590.424,4800341.793,579081.636,8457634.383,1717573.487,2911072.326,466898.73,3821363.742,1448543.321,2906741.325,253434.708,13616873.596,7380754.162,5114532.938,445700.278,12093436.673,6333104.251,7949149.717,373249.616,1.0923,0.3029
23:00:09.013,relax,312004538.044,89727560.582,63058075.369,7282221.885,21029869.376,11558524.944,9353912.595,537400.886,21061724.279,11571649.503,9354916.014,539969.399,20415247.455,6251590.424,4800341.793,579081.636,8457634.383,1717573.487,2911072.326,466898.73,3821363.742,1448543.321,2906741.325,253434.708,13616873.596,7380754.162,5114532.938,445700.278,12093436.673,6333104.251,7949149.717,373249.616,1.0923,0.3029
23:00:09.150,relax,312004538.044,89727560.582,63058075.369,7282221.885,21029869.376,11558524.944,9353912.595,537400.886,21061724.279,11571649.503,9354916.014,539969.399,20415247.455,6251590.424,4800341.793,579081.636,8457634.383,1717573.487,2911072.326,466898.73,3821363.742,1448543.321,2906741.325,253434.708,13616873.596,7380754.162,5114532.938,445700.278,12093436.673,6333104.251,7949149.717,373249.616,1.0923,0.3029
23:00:09.285,relax,368243013.546,96921296.339,43100497.751,5761004.866,39618137.517,12137478.167,7295490.78,289053.551,40460257.02,12470153.721,7455443.162,305844.137,24463079.452,9401307.822,6721509.364,494964.846,11591655.908,2775915.694,3708799.501,463356.61,5665363.251,1263640.452,1836048.388,310836.579,22369319.047,9606159.232,6079500.139,828403.968,18359779.013,6563490.451,5318296.637,423099.549,0.8238,0.1874
23:00:09.406,relax,368243013.546,96921296.339,43100497.751,5761004.866,39618137.517,12137478.167,7295490.78,289053.551,40460257.02,12470153.721,7455443.162,305844.137,24463079.452,9401307.822,6721509.364,494964.846,11591655.908,2775915.694,3708799.501,463356.61,5665363.251,1263640.452,1836048.388,310836.579,22369319.047,9606159.232,6079500.139,828403.968,18359779.013,6563490.451,5318296.637,423099.549,0.8238,0.1874
23:00:09.528,relax,368243013.546,96921296.339,43100497.751,5761004.866,39618137.517,12137478.167,7295490.78,289053.551,40460257.02,12470153.721,7455443.162,305844.137,24463079.452,9401307.822,6721509.364,494964.846,11591655.908,2775915.694,3708799.501,463356.61,5665363.251,1263640.452,1836048.388,310836.579,22369319.047,9606159.232,6079500.139,828403.968,18359779.013,6563490.451,5318296.637,423099.549,0.8238,0.1874
23:00:09.651,relax,368243013.546,96921296.339,43100497.751,5761004.866,39618137.517,12137478.167,7295490.78,289053.551,40460257.02,12470153.721,7455443.162,305844.137,24463079.452,9401307.822,6721509.364,494964.846,11591655.908,2775915.694,3708799.501,463356.61,5665363.251,1263640.452,1836048.388,310836.579,22369319.047,9606159.232,6079500.139,828403.968,18359779.013,6563490.451,5318296.637,423099.549,0.8238,0.1874
23:00:09.785,relax,665335211.321,171672950.147,81892733.621,6808474.568,39591315.745,12408504.347,7514188.444,280980.462,40758381.489,12915680.474,7707507.638,291824.078,25320611.95,9013448.832,6337328.812,527295.037,10310256.189,2142473.762,3185450.778,425942.159,7501085.803,1548335.944,2239767.114,277256.093,19818460.906,9815691.329,6059528.798,783528.469,19179451.171,6757473.608,5580997.994,397581.599,0.8449,0.1867
23:00:09.909,relax,665335211.321,171672950.147,81892733.621,6808474.568,39591315.745,12408504.347,7514188.444,280980.462,40758381.489,12915680.474,7707507.638,291824.078,25320611.95,9013448.832,6337328.812,527295.037,10310256.189,2142473.762,3185450.778,425942.159,7501085.803,1548335.944,2239767.114,277256.093,19818460.906,9815691.329,6059528.798,783528.469,19179451.171,6757473.608,5580997.994,397581.599,0.8449,0.1867
23:00:10.046,relax,665335211.321,171672950.147,81892733.621,6808474.568,39591315.745,12408504.347,7514188.444,280980.462,40758381.489,12915680.474,7707507.638,291824.078,25320611.95,9013448.832,6337328.812,527295.037,10310256.189,2142473.762,3185450.778,425942.159,7501085.803,1548335.944,2239767.114,277256.093,19818460.906,9815691.329,6059528.798,783528.469,19179451.171,6757473.608,5580997.994,397581.599,0.8449,0.1867
23:00:10.182,relax,711694498.095,179305920.514,81183651.13,5987360.063,42254395.237,13953471.707,7999151.945,393148.992,43611862.962,14438066.251,8194154.5,407853.999,29958583.691,11556090.279,7257326.504,687457.665,11020680.997,1868942.88,3132366.858,443126.897,10576134.261,2221481.815,2471501.174,328460.676,20238359.511,9760087.327,6100541.267,784650.628,20801124.381,7069838.619,5659758.133,494723.611,0.8045,0.174
23:00:10.318,relax,711694498.095,179305920.514,81183651.13,5987360.063,42254395.237,13953471.707,7999151.945,393148.992,43611862.962,14438066.251,8194154.5,407853.999,29958583.691,11556090.279,7257326.504,687457.665,11020680.997,1868942.88,3132366.858,443126.897,10576134.261,2221481.815,2471501.174,328460.676,20238359.511,9760087.327,6100541.267,784650.628,20801124.381,7069838.619,5659758.133,494723.611,0.8045,0.174
23:00:10.455,relax,711694498.095,179305920.514,81183651.13,5987360.063,42254395.237,13953471.707,7999151.945,393148.992,43611862.962,14438066.251,8194154.5,407853.999,29958583.691,11556090.279,7257326.504,687457.665,11020680.997,1868942.88,3132366.858,443126.897,10576134.261,2221481.815,2471501.174,328460.676,20238359.511,9760087.327,6100541.267,784650.628,20801124.381,7069838.619,5659758.133,494723.611,0.8045,0.174
23:00:10.593,relax,711694498.095,179305920.514,81183651.13,5987360.063,42254395.237,13953471.707,7999151.945,393148.992,43611862.962,14438066.251,8194154.5,407853.999,29958583.691,11556090.279,7257326.504,687457.665,11020680.997,1868942.88,3132366.858,443126.897,10576134.261,2221481.815,2471501.174,328460.676,20238359.511,9760087.327,6100541.267,784650.628,20801124.381,7069838.619,5659758.133,494723.611,0.8045,0.174
23:00:10.726,relax,940776059.181,223978531.989,101351415.779,8216414.867,40071653.399,12858030.06,7709904.901,314618.096,41327639.905,13358923.931,7896207.937,328327.711,31233026.056,10212628.804,7406594.771,655513.132,11683105.043,2578327.553,3425079.509,429252.364,8614504.146,1630955.437,2038298.708,281910.749,21067224.007,9902249.136,6134499.4,790304.474,24657274.358,7266265.609,5679715.433,424698.505,0.7935,0.1714
