timestamp,raw_ch1,raw_ch2,raw_ch3,raw_ch4,raw_ch5,raw_ch6,raw_ch7,raw_ch8,attention_score
1777986886.0344574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
1777986886.0506065,82634.57806522585,187500.0,35616.454257542406,34042.66793044424,54104.252648860536,41545.43328826824,40099.54364294334,187500.0,0.5
1777986886.5295048,81335.78525016132,187500.0,34229.64027281288,32689.85094903123,52599.33204642917,40208.307231462866,38715.43421929291,187500.0,0.5
1777986886.5295265,79910.92859636886,187500.0,32715.220178988002,31214.79227719215,50970.60513145985,38748.112469686566,37203.69633480267,187500.0,0.5
1777986886.5295796,77645.33342663449,187500.0,30360.553307599224,28917.5246855646,48502.86078487168,36469.24036374573,34849.118870391714,187500.0,0.5
1777986886.5296066,73697.36715523805,187500.0,26321.324863591777,24976.196882271397,44353.25942674392,32554.175860187515,30811.745621174054,187500.0,0.5
1777986886.5296175,67969.55382460997,187500.0,20499.768316718142,19296.685671411236,38425.30857626302,26907.208789254284,24992.29013827922,187500.0,0.5
1777986886.5296328,62231.57045025474,187500.0,14669.069906362285,13612.45824247101,32496.57541472619,21254.229099062577,19165.235062269578,187500.0,0.5
1777986886.5296483,57829.506138504286,187500.0,10178.403279590999,9240.524082246315,27917.909970034358,16905.987787960505,14680.04461288984,187500.0,0.5
1777986886.5296595,54434.7455423767,187500.0,6698.616647555429,5854.34655598957,24356.897098648205,13541.603212547687,11205.510640801269,187500.0,0.5
1777986886.5296652,51920.554270810404,187500.0,4103.3555988497255,3331.8851389748024,21686.847112995045,11037.045542841619,8614.317609586431,187500.0,0.5
1777986886.5296843,50740.89625369266,187500.0,2846.5840633611756,2115.5032057169924,20360.11461736138,9834.700505101742,7359.26715842094,187500.0,0.5
1777986886.529699,50463.82402942467,187500.0,2494.8570126124637,1781.6799022769812,19940.974705335466,9511.78485295592,7007.383645461041,187500.0,0.5
1777986886.5297062,51031.46893161165,187500.0,2988.182364485546,2272.345396559882,20369.234129099146,10010.876954898471,7499.792575811455,187500.0,0.5
1777986886.5297112,52254.645795183875,187500.0,4137.844340544265,3400.4602909636847,21454.411322404307,11147.217291261828,8648.918110003247,187500.0,0.5
1777986886.5297165,53085.43778484318,187500.0,4894.763814778783,4144.639270858678,22144.85670862874,11902.169811984279,9404.787052248366,187500.0,0.5
1777986886.529722,53117.80311081447,187500.0,4851.714354957861,4107.781244251877,22033.07563460775,11877.337023894434,9358.585996459246,187500.0,0.5
1777986886.529727,52123.21753778667,187500.0,3779.456469947871,3067.754574746439,20892.689632497983,10852.643651085336,8284.964655037482,187500.0,0.5
1777986886.529732,51023.422303607746,187500.0,2602.6594761204096,1927.9273662480555,19651.452559405872,9727.367428227357,7107.050073987255,187500.0,0.5
1777986886.5297372,49848.70402201462,187500.0,1349.8441994004488,714.674677213988,18336.09710169996,8529.850367289826,5854.033631567197,187500.0,0.5
1777986886.5297427,48615.021838548404,187500.0,39.11555279678736,-557.0501753151626,16964.92933808915,7273.838791112757,4540.689830862264,187500.0,0.5
1777986886.5297475,47383.10544289416,187500.0,-1269.6237885503517,-1825.3552109426512,15598.544847791774,6020.576479503689,3228.843597035837,187500.0,0.5
1777986886.5297525,46173.47373646185,187500.0,-2557.3524901095025,-3071.9567027040366,14254.735619394258,4788.771842571717,1939.8855495316448,187500.0,0.5
1777986886.5297577,44973.69914933433,187500.0,-3834.464113052382,-4309.885717616763,12924.806824303489,3569.148906367887,661.5222288992678,187500.0,0.5
1777986886.5297685,43770.05771041605,187500.0,-5115.464939530485,-5551.078087219964,11593.24635186748,2347.5143131630794,-622.6972487803995,187500.0,0.5
1777986886.5297744,42557.52027720455,187500.0,-6409.630943492764,-6804.072177895568,10252.387553738065,1113.3180395743896,-1918.1373021766308,187500.0,0.5
1777986886.5297797,41347.5085911165,187500.0,-7702.321732320993,-8054.249948769802,8915.641476588426,-118.9559839911442,-3209.5763933153626,187500.0,0.5
1777986886.5297844,40153.41134708063,187500.0,-8977.801677918635,-9287.373338624637,7598.475527581636,-1333.773295137083,-4483.782289479052,187500.0,0.5
1777986886.5297897,38976.770815464355,187500.0,-10235.891966330048,-10502.436518959585,6301.694369518086,-2529.971603151751,-5743.168979068873,187500.0,0.5
1777986886.5297945,37802.14194084906,187500.0,-11491.344748895735,-11716.046835904937,5008.9588772009465,-3724.8511582435563,-7002.041578536222,187500.0,0.5
1777986886.5297992,36624.20500805438,187500.0,-12750.753790230012,-12935.021571519563,3713.5188238047153,-4924.938669793448,-8266.077430972748,187500.0,0.5
1777986886.5298047,35456.30400852013,187500.0,-13999.76927039257,-14143.870966895935,2429.3216978695036,-6113.246812015393,-9518.490376292513,187500.0,0.5
1777986886.5298119,34309.61481447396,187500.0,-15228.53407007862,-15332.201460862336,1166.917522778216,-7279.046747570843,-10747.590452145392,187500.0,0.5
1777986886.529819,33173.0286089216,187500.0,-16446.34651498157,-16510.6971872684,-81.3379980728624,-8433.179072520623,-11967.861588938427,187500.0,0.5
1777986886.5298245,32038.297598159028,187500.0,-17663.06372440621,-17687.06949795121,-1325.54785317753,-9587.289045725947,-13186.232827452759,187500.0,0.5
1777986886.5298293,30901.4431716732,187500.0,-18881.747887342917,-18866.749866813407,-2569.5341908376445,-10745.958774800156,-14407.666254957468,187500.0,0.5
1777986886.5298336,29774.065884836422,187500.0,-20091.178428075127,-20035.455529148046,-3800.623571947047,-11893.296169435522,-15618.594362568185,187500.0,0.5
1777986886.5298388,28662.379522607273,187500.0,-21285.052154666442,-21187.978528497046,-5015.217365648433,-13023.66859002931,-16813.295103704346,187500.0,0.5
1777986886.5298436,27568.93218385365,187500.0,-22462.095017682914,-22323.64831252674,-6209.672237595587,-14137.344257514986,-17991.477905688036,187500.0,0.5
1777986886.529848,26484.649060326705,187500.0,-23628.09611893846,-23450.9361923857,-7391.699539625591,-15241.565137096064,-19159.445960455654,187500.0,0.5
1777986886.529853,25401.237654833516,187500.0,-24791.794990515114,-24575.76538035457,-8570.195266031655,-16343.841414909533,-20327.369311734357,187500.0,0.5
1777986886.5298576,24325.559952921863,187500.0,-25947.51428932122,-25691.69857403023,-9737.604527187888,-17435.746483295738,-21485.592005919458,187500.0,0.5
1777986886.5298624,23266.08726574031,187500.0,-27083.765218706754,-26791.180883786787,-10885.34425322345,-18510.619522407,-22627.252057463178,187500.0,0.5
1777986886.5298667,22217.701043808585,187500.0,-28204.81696186268,-27875.352248591455,-12017.169537206833,-19570.762761922215,-23755.009323955695,187500.0,0.5
1777986886.5298717,21165.135045663723,187500.0,-29326.695719563453,-28958.718950595732,-13147.40784733389,-20630.257800848223,-24880.374953791495,187500.0,0.5
1777986886.529878,20091.334890286314,187500.0,-30463.75131174938,-30057.240135340708,-14292.912398923923,-21705.421412637403,-26021.81148789066,187500.0,0.5
1777986886.5298824,19021.893325077694,187500.0,-31592.40264802011,-31148.02761650415,-15427.665761430952,-22772.046658044655,-27156.631905631057,187500.0,0.5
1777986886.529887,17975.31759444685,187500.0,-32701.116228236704,-32218.67617591336,-16539.977972504854,-23817.81772587511,-28270.59814579465,187500.0,0.5
1777986886.5298915,16942.331724444834,187500.0,-33798.72099145901,-33276.83011017205,-17640.086131106156,-24849.44013946535,-29372.181519530004,187500.0,0.5
1777986886.5298965,15913.302113211408,187500.0,-34895.72225758103,-34334.112326396986,-18735.23220243838,-25878.268584998677,-30470.479186830427,187500.0,0.5
1777986886.5299013,14876.359984440804,187500.0,-36002.334773818824,-35399.88820551494,-19838.380198285606,-26918.09408880402,-31576.935240857038,187500.0,0.5
1777986886.5299058,13847.59859414084,187500.0,-37100.58773763034,-36458.13154675145,-20932.72160681744,-27950.185889027824,-32676.84223375824,187500.0,0.5
1777986886.5299103,12839.087884317385,187500.0,-38179.662904699195,-37499.320506968565,-22006.901741850586,-28963.658686120354,-33757.8172991058,187500.0,0.5
