timestamp,label,ch1_theta,ch1_alpha,ch1_beta,ch1_gamma,ch1_beta_alpha,ch1_beta_theta_alpha,ch1_one_over_alpha,ch1_rms,ch2_theta,ch2_alpha,ch2_beta,ch2_gamma,ch2_beta_alpha,ch2_beta_theta_alpha,ch2_one_over_alpha,ch2_rms,ch3_theta,ch3_alpha,ch3_beta,ch3_gamma,ch3_beta_alpha,ch3_beta_theta_alpha,ch3_one_over_alpha,ch3_rms,ch4_theta,ch4_alpha,ch4_beta,ch4_gamma,ch4_beta_alpha,ch4_beta_theta_alpha,ch4_one_over_alpha,ch4_rms,ch5_theta,ch5_alpha,ch5_beta,ch5_gamma,ch5_beta_alpha,ch5_beta_theta_alpha,ch5_one_over_alpha,ch5_rms,ch6_theta,ch6_alpha,ch6_beta,ch6_gamma,ch6_beta_alpha,ch6_beta_theta_alpha,ch6_one_over_alpha,ch6_rms,ch7_theta,ch7_alpha,ch7_beta,ch7_gamma,ch7_beta_alpha,ch7_beta_theta_alpha,ch7_one_over_alpha,ch7_rms,ch8_theta,ch8_alpha,ch8_beta,ch8_gamma,ch8_beta_alpha,ch8_beta_theta_alpha,ch8_one_over_alpha,ch8_rms,avg_beta_alpha,avg_beta_theta_alpha,avg_one_over_alpha
1778613764.048788,1,0,0,0,0,1.0,0.27,0.0,20.2,0,0,0,0,1.007,0.269,0.0,13.8,0,0,0,0,1.007,0.269,0.0,13.8,0,0,0,0,0.996,0.263,0.0,12.9,0,0,0,0,0.972,0.278,0.0,34.4,0,0,0,0,0.996,0.268,0.0,5.5,0,0,0,0,1.016,0.274,0.0,13.5,0,0,0,0,1.007,0.269,0.0,13.8,1.0,0.2701,0.0
1778613764.048788,1,0,0,0,0,1.0,0.27,0.0,20.2,0,0,0,0,1.007,0.269,0.0,13.8,0,0,0,0,1.007,0.269,0.0,13.8,0,0,0,0,0.996,0.263,0.0,12.9,0,0,0,0,0.972,0.278,0.0,34.4,0,0,0,0,0.996,0.268,0.0,5.5,0,0,0,0,1.016,0.274,0.0,13.5,0,0,0,0,1.007,0.269,0.0,13.8,1.0,0.2701,0.0
1778613764.048788,1,0,0,0,0,1.0,0.27,0.0,20.2,0,0,0,0,1.007,0.269,0.0,13.8,0,0,0,0,1.007,0.269,0.0,13.8,0,0,0,0,0.996,0.263,0.0,12.9,0,0,0,0,0.972,0.278,0.0,34.4,0,0,0,0,0.996,0.268,0.0,5.5,0,0,0,0,1.016,0.274,0.0,13.5,0,0,0,0,1.007,0.269,0.0,13.8,1.0,0.2701,0.0
1778613764.048788,1,0,0,0,0,1.0,0.27,0.0,20.2,0,0,0,0,1.007,0.269,0.0,13.8,0,0,0,0,1.007,0.269,0.0,13.8,0,0,0,0,0.996,0.263,0.0,12.9,0,0,0,0,0.972,0.278,0.0,34.4,0,0,0,0,0.996,0.268,0.0,5.5,0,0,0,0,1.016,0.274,0.0,13.5,0,0,0,0,1.007,0.269,0.0,13.8,1.0,0.2701,0.0
1778613764.529748,1,0,0,0,0,1.001,0.264,0.0,16.1,0,0,0,0,0.988,0.261,0.0,17.3,0,0,0,0,0.988,0.261,0.0,17.3,0,0,0,0,1.008,0.269,0.0,16.3,0,0,0,0,1.013,0.232,0.0,65.8,0,0,0,0,1.001,0.265,0.0,5.4,0,0,0,0,1.045,0.259,0.0,13.7,0,0,0,0,0.988,0.261,0.0,17.3,1.0039,0.2589,0.0
1778613764.529748,1,0,0,0,0,1.001,0.264,0.0,16.1,0,0,0,0,0.988,0.261,0.0,17.3,0,0,0,0,0.988,0.261,0.0,17.3,0,0,0,0,1.008,0.269,0.0,16.3,0,0,0,0,1.013,0.232,0.0,65.8,0,0,0,0,1.001,0.265,0.0,5.4,0,0,0,0,1.045,0.259,0.0,13.7,0,0,0,0,0.988,0.261,0.0,17.3,1.0039,0.2589,0.0
1778613764.529748,1,0,0,0,0,1.001,0.264,0.0,16.1,0,0,0,0,0.988,0.261,0.0,17.3,0,0,0,0,0.988,0.261,0.0,17.3,0,0,0,0,1.008,0.269,0.0,16.3,0,0,0,0,1.013,0.232,0.0,65.8,0,0,0,0,1.001,0.265,0.0,5.4,0,0,0,0,1.045,0.259,0.0,13.7,0,0,0,0,0.988,0.261,0.0,17.3,1.0039,0.2589,0.0
1778613764.529748,1,0,0,0,0,1.001,0.264,0.0,16.1,0,0,0,0,0.988,0.261,0.0,17.3,0,0,0,0,0.988,0.261,0.0,17.3,0,0,0,0,1.008,0.269,0.0,16.3,0,0,0,0,1.013,0.232,0.0,65.8,0,0,0,0,1.001,0.265,0.0,5.4,0,0,0,0,1.045,0.259,0.0,13.7,0,0,0,0,0.988,0.261,0.0,17.3,1.0039,0.2589,0.0
1778613764.529748,1,0,0,0,0,1.001,0.264,0.0,16.1,0,0,0,0,0.988,0.261,0.0,17.3,0,0,0,0,0.988,0.261,0.0,17.3,0,0,0,0,1.008,0.269,0.0,16.3,0,0,0,0,1.013,0.232,0.0,65.8,0,0,0,0,1.001,0.265,0.0,5.4,0,0,0,0,1.045,0.259,0.0,13.7,0,0,0,0,0.988,0.261,0.0,17.3,1.0039,0.2589,0.0
1778613765.0105748,1,0,0,0,0,1.012,0.267,0.0,16.2,0,0,0,0,1.011,0.261,0.0,18.2,0,0,0,0,1.011,0.261,0.0,18.3,0,0,0,0,0.991,0.268,0.0,17.2,0,0,0,0,1.107,0.26,0.0,72.8,0,0,0,0,1.021,0.272,0.0,5.4,0,0,0,0,1.044,0.285,0.0,13.7,0,0,0,0,1.011,0.261,0.0,18.3,1.026,0.2668,0.0
1778613765.0105748,1,0,0,0,0,1.012,0.267,0.0,16.2,0,0,0,0,1.011,0.261,0.0,18.2,0,0,0,0,1.011,0.261,0.0,18.3,0,0,0,0,0.991,0.268,0.0,17.2,0,0,0,0,1.107,0.26,0.0,72.8,0,0,0,0,1.021,0.272,0.0,5.4,0,0,0,0,1.044,0.285,0.0,13.7,0,0,0,0,1.011,0.261,0.0,18.3,1.026,0.2668,0.0
1778613765.0105748,1,0,0,0,0,1.012,0.267,0.0,16.2,0,0,0,0,1.011,0.261,0.0,18.2,0,0,0,0,1.011,0.261,0.0,18.3,0,0,0,0,0.991,0.268,0.0,17.2,0,0,0,0,1.107,0.26,0.0,72.8,0,0,0,0,1.021,0.272,0.0,5.4,0,0,0,0,1.044,0.285,0.0,13.7,0,0,0,0,1.011,0.261,0.0,18.3,1.026,0.2668,0.0
1778613765.0105748,1,0,0,0,0,1.012,0.267,0.0,16.2,0,0,0,0,1.011,0.261,0.0,18.2,0,0,0,0,1.011,0.261,0.0,18.3,0,0,0,0,0.991,0.268,0.0,17.2,0,0,0,0,1.107,0.26,0.0,72.8,0,0,0,0,1.021,0.272,0.0,5.4,0,0,0,0,1.044,0.285,0.0,13.7,0,0,0,0,1.011,0.261,0.0,18.3,1.026,0.2668,0.0
1778613765.0105748,1,0,0,0,0,1.012,0.267,0.0,16.2,0,0,0,0,1.011,0.261,0.0,18.2,0,0,0,0,1.011,0.261,0.0,18.3,0,0,0,0,0.991,0.268,0.0,17.2,0,0,0,0,1.107,0.26,0.0,72.8,0,0,0,0,1.021,0.272,0.0,5.4,0,0,0,0,1.044,0.285,0.0,13.7,0,0,0,0,1.011,0.261,0.0,18.3,1.026,0.2668,0.0
1778613765.0105748,1,0,0,0,0,1.012,0.267,0.0,16.2,0,0,0,0,1.011,0.261,0.0,18.2,0,0,0,0,1.011,0.261,0.0,18.3,0,0,0,0,0.991,0.268,0.0,17.2,0,0,0,0,1.107,0.26,0.0,72.8,0,0,0,0,1.021,0.272,0.0,5.4,0,0,0,0,1.044,0.285,0.0,13.7,0,0,0,0,1.011,0.261,0.0,18.3,1.026,0.2668,0.0
1778613765.0105748,1,0,0,0,0,1.012,0.267,0.0,16.2,0,0,0,0,1.011,0.261,0.0,18.2,0,0,0,0,1.011,0.261,0.0,18.3,0,0,0,0,0.991,0.268,0.0,17.2,0,0,0,0,1.107,0.26,0.0,72.8,0,0,0,0,1.021,0.272,0.0,5.4,0,0,0,0,1.044,0.285,0.0,13.7,0,0,0,0,1.011,0.261,0.0,18.3,1.026,0.2668,0.0
1778613765.4905398,1,0,0,0,0,0.999,0.266,0.0,15.2,0,0,0,0,0.997,0.265,0.0,14.6,0,0,0,0,0.997,0.265,0.0,14.6,0,0,0,0,1.002,0.267,0.0,13.7,0,0,0,0,1.005,0.26,0.0,55.6,0,0,0,0,1.0,0.266,0.0,5.1,0,0,0,0,1.006,0.265,0.0,13.0,0,0,0,0,0.997,0.265,0.0,14.6,1.0002,0.2647,0.0
1778613765.4905398,1,0,0,0,0,0.999,0.266,0.0,15.2,0,0,0,0,0.997,0.265,0.0,14.6,0,0,0,0,0.997,0.265,0.0,14.6,0,0,0,0,1.002,0.267,0.0,13.7,0,0,0,0,1.005,0.26,0.0,55.6,0,0,0,0,1.0,0.266,0.0,5.1,0,0,0,0,1.006,0.265,0.0,13.0,0,0,0,0,0.997,0.265,0.0,14.6,1.0002,0.2647,0.0
1778613765.4905398,1,0,0,0,0,0.999,0.266,0.0,15.2,0,0,0,0,0.997,0.265,0.0,14.6,0,0,0,0,0.997,0.265,0.0,14.6,0,0,0,0,1.002,0.267,0.0,13.7,0,0,0,0,1.005,0.26,0.0,55.6,0,0,0,0,1.0,0.266,0.0,5.1,0,0,0,0,1.006,0.265,0.0,13.0,0,0,0,0,0.997,0.265,0.0,14.6,1.0002,0.2647,0.0
1778613765.4905398,1,0,0,0,0,0.999,0.266,0.0,15.2,0,0,0,0,0.997,0.265,0.0,14.6,0,0,0,0,0.997,0.265,0.0,14.6,0,0,0,0,1.002,0.267,0.0,13.7,0,0,0,0,1.005,0.26,0.0,55.6,0,0,0,0,1.0,0.266,0.0,5.1,0,0,0,0,1.006,0.265,0.0,13.0,0,0,0,0,0.997,0.265,0.0,14.6,1.0002,0.2647,0.0
1778613765.4905398,1,0,0,0,0,0.999,0.266,0.0,15.2,0,0,0,0,0.997,0.265,0.0,14.6,0,0,0,0,0.997,0.265,0.0,14.6,0,0,0,0,1.002,0.267,0.0,13.7,0,0,0,0,1.005,0.26,0.0,55.6,0,0,0,0,1.0,0.266,0.0,5.1,0,0,0,0,1.006,0.265,0.0,13.0,0,0,0,0,0.997,0.265,0.0,14.6,1.0002,0.2647,0.0
1778613765.4905398,1,0,0,0,0,0.999,0.266,0.0,15.2,0,0,0,0,0.997,0.265,0.0,14.6,0,0,0,0,0.997,0.265,0.0,14.6,0,0,0,0,1.002,0.267,0.0,13.7,0,0,0,0,1.005,0.26,0.0,55.6,0,0,0,0,1.0,0.266,0.0,5.1,0,0,0,0,1.006,0.265,0.0,13.0,0,0,0,0,0.997,0.265,0.0,14.6,1.0002,0.2647,0.0
1778613765.9713292,1,0,0,0,0,0.999,0.266,0.0,14.9,0,0,0,0,1.001,0.267,0.0,12.9,0,0,0,0,1.001,0.267,0.0,12.9,0,0,0,0,1.0,0.266,0.0,12.5,0,0,0,0,1.002,0.27,0.0,29.0,0,0,0,0,1.001,0.266,0.0,5.8,0,0,0,0,1.0,0.265,0.0,14.3,0,0,0,0,1.001,0.267,0.0,12.9,1.0006,0.2665,0.0
1778613765.9713292,1,0,0,0,0,0.999,0.266,0.0,14.9,0,0,0,0,1.001,0.267,0.0,12.9,0,0,0,0,1.001,0.267,0.0,12.9,0,0,0,0,1.0,0.266,0.0,12.5,0,0,0,0,1.002,0.27,0.0,29.0,0,0,0,0,1.001,0.266,0.0,5.8,0,0,0,0,1.0,0.265,0.0,14.3,0,0,0,0,1.001,0.267,0.0,12.9,1.0006,0.2665,0.0
1778613765.9713292,1,0,0,0,0,0.999,0.266,0.0,14.9,0,0,0,0,1.001,0.267,0.0,12.9,0,0,0,0,1.001,0.267,0.0,12.9,0,0,0,0,1.0,0.266,0.0,12.5,0,0,0,0,1.002,0.27,0.0,29.0,0,0,0,0,1.001,0.266,0.0,5.8,0,0,0,0,1.0,0.265,0.0,14.3,0,0,0,0,1.001,0.267,0.0,12.9,1.0006,0.2665,0.0
1778613765.9713292,1,0,0,0,0,0.999,0.266,0.0,14.9,0,0,0,0,1.001,0.267,0.0,12.9,0,0,0,0,1.001,0.267,0.0,12.9,0,0,0,0,1.0,0.266,0.0,12.5,0,0,0,0,1.002,0.27,0.0,29.0,0,0,0,0,1.001,0.266,0.0,5.8,0,0,0,0,1.0,0.265,0.0,14.3,0,0,0,0,1.001,0.267,0.0,12.9,1.0006,0.2665,0.0
1778613765.9713292,1,0,0,0,0,0.999,0.266,0.0,14.9,0,0,0,0,1.001,0.267,0.0,12.9,0,0,0,0,1.001,0.267,0.0,12.9,0,0,0,0,1.0,0.266,0.0,12.5,0,0,0,0,1.002,0.27,0.0,29.0,0,0,0,0,1.001,0.266,0.0,5.8,0,0,0,0,1.0,0.265,0.0,14.3,0,0,0,0,1.001,0.267,0.0,12.9,1.0006,0.2665,0.0
1778613765.9713292,1,0,0,0,0,0.999,0.266,0.0,14.9,0,0,0,0,1.001,0.267,0.0,12.9,0,0,0,0,1.001,0.267,0.0,12.9,0,0,0,0,1.0,0.266,0.0,12.5,0,0,0,0,1.002,0.27,0.0,29.0,0,0,0,0,1.001,0.266,0.0,5.8,0,0,0,0,1.0,0.265,0.0,14.3,0,0,0,0,1.001,0.267,0.0,12.9,1.0006,0.2665,0.0
1778613766.4520657,1,0,0,0,0,0.999,0.266,0.0,14.5,0,0,0,0,0.998,0.265,0.0,12.9,0,0,0,0,0.997,0.265,0.0,12.9,0,0,0,0,1.002,0.267,0.0,12.6,0,0,0,0,1.006,0.263,0.0,25.4,0,0,0,0,0.997,0.265,0.0,6.0,0,0,0,0,1.024,0.269,0.0,14.6,0,0,0,0,0.997,0.265,0.0,12.9,1.0025,0.2657,0.0
1778613765.9713292,1,0,0,0,0,0.999,0.266,0.0,14.9,0,0,0,0,1.001,0.267,0.0,12.9,0,0,0,0,1.001,0.267,0.0,12.9,0,0,0,0,1.0,0.266,0.0,12.5,0,0,0,0,1.002,0.27,0.0,29.0,0,0,0,0,1.001,0.266,0.0,5.8,0,0,0,0,1.0,0.265,0.0,14.3,0,0,0,0,1.001,0.267,0.0,12.9,1.0006,0.2665,0.0
1778613766.4520657,1,0,0,0,0,0.999,0.266,0.0,14.5,0,0,0,0,0.998,0.265,0.0,12.9,0,0,0,0,0.997,0.265,0.0,12.9,0,0,0,0,1.002,0.267,0.0,12.6,0,0,0,0,1.006,0.263,0.0,25.4,0,0,0,0,0.997,0.265,0.0,6.0,0,0,0,0,1.024,0.269,0.0,14.6,0,0,0,0,0.997,0.265,0.0,12.9,1.0025,0.2657,0.0
1778613766.4520657,1,0,0,0,0,0.999,0.266,0.0,14.5,0,0,0,0,0.998,0.265,0.0,12.9,0,0,0,0,0.997,0.265,0.0,12.9,0,0,0,0,1.002,0.267,0.0,12.6,0,0,0,0,1.006,0.263,0.0,25.4,0,0,0,0,0.997,0.265,0.0,6.0,0,0,0,0,1.024,0.269,0.0,14.6,0,0,0,0,0.997,0.265,0.0,12.9,1.0025,0.2657,0.0
1778613766.4520657,1,0,0,0,0,0.999,0.266,0.0,14.5,0,0,0,0,0.998,0.265,0.0,12.9,0,0,0,0,0.997,0.265,0.0,12.9,0,0,0,0,1.002,0.267,0.0,12.6,0,0,0,0,1.006,0.263,0.0,25.4,0,0,0,0,0.997,0.265,0.0,6.0,0,0,0,0,1.024,0.269,0.0,14.6,0,0,0,0,0.997,0.265,0.0,12.9,1.0025,0.2657,0.0
1778613766.9328227,1,0,0,0,0,1.002,0.266,0.0,15.1,0,0,0,0,1.01,0.269,0.0,14.5,0,0,0,0,1.01,0.269,0.0,14.5,0,0,0,0,0.994,0.264,0.0,14.1,0,0,0,0,0.982,0.263,0.0,35.8,0,0,0,0,1.002,0.267,0.0,5.8,0,0,0,0,0.975,0.258,0.0,14.5,0,0,0,0,1.011,0.269,0.0,14.5,0.9983,0.2655,0.0
1778613766.4520657,1,0,0,0,0,0.999,0.266,0.0,14.5,0,0,0,0,0.998,0.265,0.0,12.9,0,0,0,0,0.997,0.265,0.0,12.9,0,0,0,0,1.002,0.267,0.0,12.6,0,0,0,0,1.006,0.263,0.0,25.4,0,0,0,0,0.997,0.265,0.0,6.0,0,0,0,0,1.024,0.269,0.0,14.6,0,0,0,0,0.997,0.265,0.0,12.9,1.0025,0.2657,0.0
1778613766.9328227,1,0,0,0,0,1.002,0.266,0.0,15.1,0,0,0,0,1.01,0.269,0.0,14.5,0,0,0,0,1.01,0.269,0.0,14.5,0,0,0,0,0.994,0.264,0.0,14.1,0,0,0,0,0.982,0.263,0.0,35.8,0,0,0,0,1.002,0.267,0.0,5.8,0,0,0,0,0.975,0.258,0.0,14.5,0,0,0,0,1.011,0.269,0.0,14.5,0.9983,0.2655,0.0
1778613766.9328227,1,0,0,0,0,1.002,0.266,0.0,15.1,0,0,0,0,1.01,0.269,0.0,14.5,0,0,0,0,1.01,0.269,0.0,14.5,0,0,0,0,0.994,0.264,0.0,14.1,0,0,0,0,0.982,0.263,0.0,35.8,0,0,0,0,1.002,0.267,0.0,5.8,0,0,0,0,0.975,0.258,0.0,14.5,0,0,0,0,1.011,0.269,0.0,14.5,0.9983,0.2655,0.0
1778613766.9328227,1,0,0,0,0,1.002,0.266,0.0,15.1,0,0,0,0,1.01,0.269,0.0,14.5,0,0,0,0,1.01,0.269,0.0,14.5,0,0,0,0,0.994,0.264,0.0,14.1,0,0,0,0,0.982,0.263,0.0,35.8,0,0,0,0,1.002,0.267,0.0,5.8,0,0,0,0,0.975,0.258,0.0,14.5,0,0,0,0,1.011,0.269,0.0,14.5,0.9983,0.2655,0.0
1778613767.4123092,1,0,0,0,0,0.999,0.266,0.0,23.0,0,0,0,0,0.996,0.267,0.0,16.2,0,0,0,0,0.997,0.267,0.0,16.3,0,0,0,0,1.002,0.265,0.0,16.1,0,0,0,0,1.011,0.267,0.0,61.3,0,0,0,0,0.999,0.266,0.0,6.8,0,0,0,0,1.012,0.266,0.0,14.5,0,0,0,0,0.997,0.267,0.0,16.2,1.0016,0.2662,0.0
1778613766.9328227,1,0,0,0,0,1.002,0.266,0.0,15.1,0,0,0,0,1.01,0.269,0.0,14.5,0,0,0,0,1.01,0.269,0.0,14.5,0,0,0,0,0.994,0.264,0.0,14.1,0,0,0,0,0.982,0.263,0.0,35.8,0,0,0,0,1.002,0.267,0.0,5.8,0,0,0,0,0.975,0.258,0.0,14.5,0,0,0,0,1.011,0.269,0.0,14.5,0.9983,0.2655,0.0
1778613767.4123092,1,0,0,0,0,0.999,0.266,0.0,23.0,0,0,0,0,0.996,0.267,0.0,16.2,0,0,0,0,0.997,0.267,0.0,16.3,0,0,0,0,1.002,0.265,0.0,16.1,0,0,0,0,1.011,0.267,0.0,61.3,0,0,0,0,0.999,0.266,0.0,6.8,0,0,0,0,1.012,0.266,0.0,14.5,0,0,0,0,0.997,0.267,0.0,16.2,1.0016,0.2662,0.0
1778613767.4123092,1,0,0,0,0,0.999,0.266,0.0,23.0,0,0,0,0,0.996,0.267,0.0,16.2,0,0,0,0,0.997,0.267,0.0,16.3,0,0,0,0,1.002,0.265,0.0,16.1,0,0,0,0,1.011,0.267,0.0,61.3,0,0,0,0,0.999,0.266,0.0,6.8,0,0,0,0,1.012,0.266,0.0,14.5,0,0,0,0,0.997,0.267,0.0,16.2,1.0016,0.2662,0.0
1778613767.4123092,1,0,0,0,0,0.999,0.266,0.0,23.0,0,0,0,0,0.996,0.267,0.0,16.2,0,0,0,0,0.997,0.267,0.0,16.3,0,0,0,0,1.002,0.265,0.0,16.1,0,0,0,0,1.011,0.267,0.0,61.3,0,0,0,0,0.999,0.266,0.0,6.8,0,0,0,0,1.012,0.266,0.0,14.5,0,0,0,0,0.997,0.267,0.0,16.2,1.0016,0.2662,0.0
1778613767.4123092,1,0,0,0,0,0.999,0.266,0.0,23.0,0,0,0,0,0.996,0.267,0.0,16.2,0,0,0,0,0.997,0.267,0.0,16.3,0,0,0,0,1.002,0.265,0.0,16.1,0,0,0,0,1.011,0.267,0.0,61.3,0,0,0,0,0.999,0.266,0.0,6.8,0,0,0,0,1.012,0.266,0.0,14.5,0,0,0,0,0.997,0.267,0.0,16.2,1.0016,0.2662,0.0
1778613767.4123092,1,0,0,0,0,0.999,0.266,0.0,23.0,0,0,0,0,0.996,0.267,0.0,16.2,0,0,0,0,0.997,0.267,0.0,16.3,0,0,0,0,1.002,0.265,0.0,16.1,0,0,0,0,1.011,0.267,0.0,61.3,0,0,0,0,0.999,0.266,0.0,6.8,0,0,0,0,1.012,0.266,0.0,14.5,0,0,0,0,0.997,0.267,0.0,16.2,1.0016,0.2662,0.0
1778613767.894256,1,0,0,0,0,1.002,0.266,0.0,25.9,0,0,0,0,1.001,0.269,0.0,14.8,0,0,0,0,1.001,0.269,0.0,14.8,0,0,0,0,1.0,0.264,0.0,14.6,0,0,0,0,0.982,0.263,0.0,69.5,0,0,0,0,1.002,0.266,0.0,6.4,0,0,0,0,0.983,0.262,0.0,14.5,0,0,0,0,1.001,0.269,0.0,14.8,0.9964,0.2661,0.0
1778613767.894256,1,0,0,0,0,1.002,0.266,0.0,25.9,0,0,0,0,1.001,0.269,0.0,14.8,0,0,0,0,1.001,0.269,0.0,14.8,0,0,0,0,1.0,0.264,0.0,14.6,0,0,0,0,0.982,0.263,0.0,69.5,0,0,0,0,1.002,0.266,0.0,6.4,0,0,0,0,0.983,0.262,0.0,14.5,0,0,0,0,1.001,0.269,0.0,14.8,0.9964,0.2661,0.0
1778613767.894256,1,0,0,0,0,1.002,0.266,0.0,25.9,0,0,0,0,1.001,0.269,0.0,14.8,0,0,0,0,1.001,0.269,0.0,14.8,0,0,0,0,1.0,0.264,0.0,14.6,0,0,0,0,0.982,0.263,0.0,69.5,0,0,0,0,1.002,0.266,0.0,6.4,0,0,0,0,0.983,0.262,0.0,14.5,0,0,0,0,1.001,0.269,0.0,14.8,0.9964,0.2661,0.0
1778613767.894256,1,0,0,0,0,1.002,0.266,0.0,25.9,0,0,0,0,1.001,0.269,0.0,14.8,0,0,0,0,1.001,0.269,0.0,14.8,0,0,0,0,1.0,0.264,0.0,14.6,0,0,0,0,0.982,0.263,0.0,69.5,0,0,0,0,1.002,0.266,0.0,6.4,0,0,0,0,0.983,0.262,0.0,14.5,0,0,0,0,1.001,0.269,0.0,14.8,0.9964,0.2661,0.0
1778613767.894256,1,0,0,0,0,1.002,0.266,0.0,25.9,0,0,0,0,1.001,0.269,0.0,14.8,0,0,0,0,1.001,0.269,0.0,14.8,0,0,0,0,1.0,0.264,0.0,14.6,0,0,0,0,0.982,0.263,0.0,69.5,0,0,0,0,1.002,0.266,0.0,6.4,0,0,0,0,0.983,0.262,0.0,14.5,0,0,0,0,1.001,0.269,0.0,14.8,0.9964,0.2661,0.0
1778613767.894256,1,0,0,0,0,1.002,0.266,0.0,25.9,0,0,0,0,1.001,0.269,0.0,14.8,0,0,0,0,1.001,0.269,0.0,14.8,0,0,0,0,1.0,0.264,0.0,14.6,0,0,0,0,0.982,0.263,0.0,69.5,0,0,0,0,1.002,0.266,0.0,6.4,0,0,0,0,0.983,0.262,0.0,14.5,0,0,0,0,1.001,0.269,0.0,14.8,0.9964,0.2661,0.0
1778613768.374218,1,0,0,0,0,0.998,0.265,0.0,22.0,0,0,0,0,1.003,0.265,0.0,12.5,0,0,0,0,1.002,0.265,0.0,12.5,0,0,0,0,0.999,0.267,0.0,11.9,0,0,0,0,1.018,0.269,0.0,48.7,0,0,0,0,0.999,0.265,0.0,5.3,0,0,0,0,1.026,0.277,0.0,13.6,0,0,0,0,1.003,0.265,0.0,12.5,1.0058,0.2672,0.0
1778613768.374218,1,0,0,0,0,0.998,0.265,0.0,22.0,0,0,0,0,1.003,0.265,0.0,12.5,0,0,0,0,1.002,0.265,0.0,12.5,0,0,0,0,0.999,0.267,0.0,11.9,0,0,0,0,1.018,0.269,0.0,48.7,0,0,0,0,0.999,0.265,0.0,5.3,0,0,0,0,1.026,0.277,0.0,13.6,0,0,0,0,1.003,0.265,0.0,12.5,1.0058,0.2672,0.0
1778613768.374218,1,0,0,0,0,0.998,0.265,0.0,22.0,0,0,0,0,1.003,0.265,0.0,12.5,0,0,0,0,1.002,0.265,0.0,12.5,0,0,0,0,0.999,0.267,0.0,11.9,0,0,0,0,1.018,0.269,0.0,48.7,0,0,0,0,0.999,0.265,0.0,5.3,0,0,0,0,1.026,0.277,0.0,13.6,0,0,0,0,1.003,0.265,0.0,12.5,1.0058,0.2672,0.0
1778613768.374218,1,0,0,0,0,0.998,0.265,0.0,22.0,0,0,0,0,1.003,0.265,0.0,12.5,0,0,0,0,1.002,0.265,0.0,12.5,0,0,0,0,0.999,0.267,0.0,11.9,0,0,0,0,1.018,0.269,0.0,48.7,0,0,0,0,0.999,0.265,0.0,5.3,0,0,0,0,1.026,0.277,0.0,13.6,0,0,0,0,1.003,0.265,0.0,12.5,1.0058,0.2672,0.0
1778613768.374218,1,0,0,0,0,0.998,0.265,0.0,22.0,0,0,0,0,1.003,0.265,0.0,12.5,0,0,0,0,1.002,0.265,0.0,12.5,0,0,0,0,0.999,0.267,0.0,11.9,0,0,0,0,1.018,0.269,0.0,48.7,0,0,0,0,0.999,0.265,0.0,5.3,0,0,0,0,1.026,0.277,0.0,13.6,0,0,0,0,1.003,0.265,0.0,12.5,1.0058,0.2672,0.0
1778613768.374218,1,0,0,0,0,0.998,0.265,0.0,22.0,0,0,0,0,1.003,0.265,0.0,12.5,0,0,0,0,1.002,0.265,0.0,12.5,0,0,0,0,0.999,0.267,0.0,11.9,0,0,0,0,1.018,0.269,0.0,48.7,0,0,0,0,0.999,0.265,0.0,5.3,0,0,0,0,1.026,0.277,0.0,13.6,0,0,0,0,1.003,0.265,0.0,12.5,1.0058,0.2672,0.0
1778613768.374218,1,0,0,0,0,0.998,0.265,0.0,22.0,0,0,0,0,1.003,0.265,0.0,12.5,0,0,0,0,1.002,0.265,0.0,12.5,0,0,0,0,0.999,0.267,0.0,11.9,0,0,0,0,1.018,0.269,0.0,48.7,0,0,0,0,0.999,0.265,0.0,5.3,0,0,0,0,1.026,0.277,0.0,13.6,0,0,0,0,1.003,0.265,0.0,12.5,1.0058,0.2672,0.0
1778613768.374218,1,0,0,0,0,0.998,0.265,0.0,22.0,0,0,0,0,1.003,0.265,0.0,12.5,0,0,0,0,1.002,0.265,0.0,12.5,0,0,0,0,0.999,0.267,0.0,11.9,0,0,0,0,1.018,0.269,0.0,48.7,0,0,0,0,0.999,0.265,0.0,5.3,0,0,0,0,1.026,0.277,0.0,13.6,0,0,0,0,1.003,0.265,0.0,12.5,1.0058,0.2672,0.0
1778613768.374218,1,0,0,0,0,0.998,0.265,0.0,22.0,0,0,0,0,1.003,0.265,0.0,12.5,0,0,0,0,1.002,0.265,0.0,12.5,0,0,0,0,0.999,0.267,0.0,11.9,0,0,0,0,1.018,0.269,0.0,48.7,0,0,0,0,0.999,0.265,0.0,5.3,0,0,0,0,1.026,0.277,0.0,13.6,0,0,0,0,1.003,0.265,0.0,12.5,1.0058,0.2672,0.0
1778613768.8544412,1,0,0,0,0,1.0,0.266,0.0,19.6,0,0,0,0,1.005,0.267,0.0,12.8,0,0,0,0,1.005,0.267,0.0,12.8,0,0,0,0,0.997,0.265,0.0,12.4,0,0,0,0,0.99,0.269,0.0,26.1,0,0,0,0,1.002,0.266,0.0,6.0,0,0,0,0,0.983,0.267,0.0,14.0,0,0,0,0,1.005,0.267,0.0,12.8,0.9985,0.2668,0.0
