timestamp,raw_ch1,raw_ch2,raw_ch3,raw_ch4,raw_ch5,raw_ch6,raw_ch7,raw_ch8,attention_score
1777992077.5662105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
1777992078.0530276,-150990.90647589046,-151174.10137344617,-151595.52116340652,-151493.9101331127,-151529.18118586316,-151379.24568405698,-152207.48957484838,187500.0,0.5
1777992078.053052,-150993.38751952501,-151260.73673495493,-151590.46966915962,-151492.23375227855,-151488.4563074656,-151346.03099179638,-152404.40844349962,187500.0,0.5
1777992078.0530727,-150985.00561535425,-151364.98527109448,-151558.70784028864,-151479.04622304993,-151535.48437779956,-151320.95233451753,-152932.06607485606,187500.0,0.5
1777992078.053079,-150998.39431028298,-151489.5515429439,-151533.53977603195,-151473.502990425,-151603.12075652133,-151322.78517756285,-153139.55731863467,187500.0,0.5
1777992078.0530841,-151012.00652265627,-151659.6483182488,-151494.5583337019,-151469.32321421185,-151573.10236371786,-151356.31279424584,-153056.63234670548,187500.0,0.5
1777992078.05309,-150976.6907664169,-152116.27210572627,-151517.93825840214,-151470.64196713472,-151511.4562525101,-151385.77239343792,-152970.17579915235,187500.0,0.5
1777992078.0530956,-151015.3369325801,-152473.76590654446,-151504.68367394016,-151468.69736536712,-151582.84772430037,-151411.47689956153,-152883.29456845458,187500.0,0.5
1777992078.0531008,-151017.16977562546,-152456.04097319138,-151467.02098453295,-151464.4505339206,-151603.0313495435,-151468.51855141146,-152821.067311891,187500.0,0.5
1777992078.053106,-150990.34768227907,-152422.2227838305,-151480.20851376158,-151469.81495258986,-151536.8254824669,-151501.12974657177,-152763.13159026284,187500.0,0.5
1777992078.0531113,-150990.34768227907,-152376.51346641942,-151494.1560023017,-151473.34652821382,-151580.5678463659,-151472.38540320224,-152692.27656033952,187500.0,0.5
1777992078.0531163,-151040.37088637007,-152342.27059391388,-151475.02290904796,-151475.51464742597,-151604.32775072192,-151412.03569317292,-152632.91032706623,187500.0,0.5
1777992078.0531216,-151036.57108981267,-152323.58453554925,-151469.4573246786,-151474.62057764776,-151541.58640403586,-151421.8928124777,-152588.05037594444,187500.0,0.5
1777992078.0531268,-151011.51478427826,-152291.42037527804,-151490.71383365558,-151476.98986256003,-151560.94301473416,-151462.61769087525,-152530.27111652747,187500.0,0.5
1777992078.053132,-150989.5430194787,-152261.35727898567,-151471.44662993512,-151480.63319690624,-151603.56779141043,-151422.49630957798,-152475.5987495898,187500.0,0.5
1777992078.0531373,-150986.72669967733,-152237.39620892957,-151490.33385399985,-151486.19878127563,-151542.41341858072,-151443.66341157717,-152427.56485075533,187500.0,0.5
1777992078.0531423,-151032.7042380219,-152193.89971421956,-151497.97815060357,-151482.01900506247,-151561.39004962327,-151480.85671435078,-152358.9226435331,187500.0,0.5
1777992078.0531473,-151033.3524386111,-152161.33322254816,-151479.67207189466,-151479.15798177218,-151621.91857360824,-151433.67218180565,-152301.36690156066,187500.0,0.5
1777992078.0531523,-151021.01427567177,-152142.669515928,-151473.19006600263,-151483.65068240772,-151568.2743869155,-151406.42540531463,-152257.95981382846,187500.0,0.5
1777992078.0531578,-151001.21063008436,-152115.5568499037,-151496.63704593625,-151486.57876093136,-151520.84398518133,-151471.84896133532,-152205.9249527365,187500.0,0.5
1777992078.0531628,-151016.1862988694,-152070.38397435952,-151505.01895010698,-151483.87419985226,-151595.81173608443,-151480.49908643952,-152135.06992281319,187500.0,0.5
1777992078.0531683,-151058.69931682342,-152041.41611354545,-151473.39123170273,-151481.54961842892,-151626.03129458803,-151425.06676019036,-152081.13516344252,187500.0,0.5
1777992078.053173,-151051.88203476454,-152024.49584299276,-151486.84698186483,-151489.5515429439,-151562.03825021247,-151433.42631261665,-152039.22564258883,187500.0,0.5
1777992078.0531852,-151025.2387553738,-151992.19757225487,-151513.78083393347,-151494.5583337019,-151551.17530240718,-151484.6565109082,-151980.70877560484,187500.0,0.5
