timestamp,raw_ch1,raw_ch2,raw_ch3,raw_ch4,raw_ch5,raw_ch6,raw_ch7,raw_ch8,attention_score
1778613694.829209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
1778613694.8452685,-60203.64137931364,-12498.402595329595,-12508.349121612207,16129.264668138585,26535.96866559609,-15806.527829948405,2965.6518060745966,-12506.71744426697,0.5
1778613695.3243659,-60157.32856480224,-12466.149028080587,-12476.117906107655,16164.267499955595,26446.69579824159,-15791.440402441074,2930.8948434465938,-12474.486228762416,0.5
1778613695.3244011,-60139.73774191592,-12503.543496554315,-12513.601781559204,16139.613525821393,26404.093373309777,-15813.009835840445,3012.4116554750985,-12511.970104213966,0.5
1778613695.3244305,-60168.884416685636,-12555.466598923995,-12565.502532184426,16093.546580499004,26469.09224618581,-15838.759045452958,3099.181127450601,-12563.87085483919,0.5
1778613695.324443,-60192.44315534153,-12543.62017436268,-12553.67845936757,16097.972225901154,26561.002619386032,-15831.673542460627,3104.053807741858,-12551.689154111047,0.5
1778613695.3244486,-60220.047559743834,-12516.90983973859,-12526.901069510111,16113.909019697789,26519.04839504342,-15817.301370775864,2942.3836400966215,-12525.068226464777,0.5
1778613695.3244538,-60187.458716327994,-12499.85545871919,-12509.913743724079,16134.070293196475,26410.79889664637,-15804.22560026951,2892.963933105938,-12508.080900678742,0.5
1778613695.3244588,-60126.773730131834,-12500.905990708588,-12510.494889079917,16144.128578201364,26404.473352965517,-15804.113841547232,3030.762437672906,-12508.863211734679,0.5
1778613695.324464,-60133.769826146345,-12528.733912555446,-12538.658087093603,16120.793356990023,26501.457572157095,-15822.732844678503,3147.5503024518853,-12536.668781837081,0.5
1778613695.3244684,-60194.34305362023,-12547.352915686717,-12557.344145458239,16094.597112488404,26564.333029309873,-15833.953420395068,3095.7389588044834,-12555.62306113518,0.5
1778613695.3244736,-60207.68704506005,-12510.360778613183,-12519.949676984512,16119.988694189633,26530.134860293256,-15809.590018938783,2950.318509378256,-12518.407406617094,0.5
1778613695.3244793,-60180.99906218041,-12496.055662161787,-12505.71161576648,16137.355999631405,26417.95145487207,-15801.990425823979,2892.5839534501974,-12504.169345399065,0.5
1778613695.3244865,-60149.304288542786,-12519.346179884218,-12529.471520122472,16124.95078145871,26382.725105610505,-15812.629856184705,3003.1580332706017,-12527.772787543869,0.5
1778613695.3244915,-60151.07007635476,-12540.915613283589,-12551.309174455308,16109.304560339995,26480.961022491578,-15828.186670325598,3126.7408283639943,-12549.453979665515,0.5
1778613695.324496,-60215.711321319504,-12563.15559901662,-12573.34799448824,16080.493161737104,26539.857869131312,-15839.764873953447,3070.3026736143443,-12571.649261909637,0.5
1778613695.3245013,-60251.83174035928,-12546.749418586423,-12557.187683247052,16086.952815884688,26483.978507993044,-15825.392702268686,2905.033875111804,-12555.488950668449,0.5
1778613695.324506,-60199.46160310049,-12510.159612913087,-12520.352008384707,16126.917734970777,26391.755210370447,-15801.923370590614,2886.19135453598,-12518.697979295013,0.5
1778613695.3245108,-60137.03318083682,-12504.750490754903,-12514.607610059693,16142.407493878305,26385.45201843405,-15800.671672901115,3028.1919870605457,-12512.931229225545,0.5
1778613695.3245153,-60119.84468935069,-12509.846688490712,-12519.793214773325,16141.446368866727,26504.765630336482,-15814.596809696772,3165.0517183603906,-12517.915668239079,0.5
1778613695.32452,-60186.631701783146,-12537.786369059846,-12548.045819764831,16106.644702749814,26564.10951186532,-15834.579269239817,3096.3424559047767,-12546.347087186228,0.5
1778613695.324525,-60224.13792897915,-12523.771825286369,-12533.897165524622,16110.220981862663,26508.408964682694,-15818.061330087345,2926.1115701331582,-12531.863156779189,0.5
1778613695.32453,-60155.22750082344,-12470.909949649567,-12480.878827676634,16165.787418578557,26436.05636788087,-15785.07015527131,2927.4303230560213,-12479.135391609121,0.5
1778613695.3245347,-60117.18483176051,-12488.992510913911,-12498.80492672979,16158.031363252565,26408.206094289555,-15803.420937469118,3028.2590422939115,-12497.016787173367,0.5
1778613695.3245463,-60134.10510231318,-12528.130415455153,-12538.166348715586,16124.213173891685,26490.3040516739,-15823.716321434536,3131.2782324884215,-12536.132339970154,0.5
1778613695.324551,-60177.467486556474,-12532.936040513045,-12542.927270284566,16113.305522597495,26571.820863702404,-15826.242068557987,3102.7350548189947,-12541.250889450419,0.5
1778613695.3245559,-60203.283751402356,-12506.650389033603,-12516.820432760767,16128.705874527202,26531.364206238297,-15809.344149749775,2946.1387331651135,-12514.831127504245,0.5
1778613695.3245604,-60181.3566900917,-12495.988606928422,-12505.957484955488,16143.033342723054,26411.17887630211,-15800.962245579034,2882.056281811748,-12504.012883187877,0.5
1778613695.3245652,-60170.203169608496,-12538.8592527937,-12548.87283430968,16111.942066185722,26349.44335811655,-15819.983580110502,2964.9365502520263,-12547.129398242165,0.5
1778613695.32457,-60153.19349207801,-12546.81647381979,-12556.852407080223,16108.142269628319,26458.631629780728,-15826.71145519155,3114.3132584468435,-12554.952508801522,0.5
1778613695.3245747,-60196.66763504358,-12551.040953521842,-12561.143942015642,16096.586417744926,26543.1659273107,-15834.042827372888,3086.37357787771,-12559.266395481396,0.5
1778613695.3245797,-60217.454757387015,-12518.295647894818,-12528.152767199608,16118.871106966866,26511.91818856218,-15813.725091663015,2938.472084816943,-12526.543441598826,0.5
1778613695.3245842,-60171.85719869819,-12485.148010867599,-12495.09453715021,16155.416209151294,26417.57147521633,-15791.283940229887,2907.4925670018874,-12493.529915038338,0.5
1778613695.3245888,-60139.60363144918,-12509.958447212988,-12520.061435706788,16142.183976433753,26378.590032886274,-15807.623065426716,3003.2474402484227,-12518.13918568363,0.5
1778613695.3245933,-60142.196433806,-12534.567717858281,-12544.737761585446,16121.799185490512,26473.406132865686,-15822.777548167414,3123.9915637959916,-12542.48023539546,0.5
1778613695.324598,-60167.85623644069,-12522.698941552513,-12532.310191668295,16125.397816347817,26577.989945172067,-15819.111862076745,3120.7058573610616,-12530.700866067513,0.5
1778613695.3246028,-60196.5111728324,-12497.620284273658,-12507.52210706736,16139.635877565846,26542.29420927694,-15804.493821202974,2959.795649027306,-12505.912781466579,0.5
1778613695.3246076,-60171.83484695374,-12485.863266690169,-12495.653330761592,16155.036229495554,26425.394585775684,-15791.105126274244,2902.731645432907,-12493.976949927444,0.5
1778613695.3246124,-60146.75618967488,-12515.881659493645,-12525.76113054289,16137.19953742022,26376.824245074302,-15805.522001447916,2995.2008122445122,-12523.81652877528,0.5
1778613695.3246171,-60149.41604726506,-12543.597822618225,-12553.164369245098,16114.311351097984,26466.90177522919,-15821.682312689105,3114.782645080405,-12551.420933177584,0.5
1778613695.324622,-60180.417916824576,-12537.808720804302,-12547.755247086912,16112.746728986112,26565.852947932835,-15821.056463844356,3104.389083908687,-12545.944755786033,0.5
1778613695.3246264,-60195.97473096547,-12504.594028543715,-12514.451147848506,16135.590211819437,26539.656703431214,-15802.169239779621,2958.7451170379063,-12512.61830480317,0.5
1778613695.3246312,-60175.34407083322,-12496.793269728812,-12506.985665200433,16145.71555205769,26417.727937427517,-15795.195495509566,2893.0980435726697,-12505.264580877374,0.5
1778613695.324636,-60124.56090743076,-12504.974008199455,-12514.987589715432,16149.537700359548,26389.94471906957,-15798.771774622415,3016.7702456438838,-12513.08769143673,0.5
1778613695.3246408,-60162.0000793934,-12563.043840294344,-12573.459753210516,16097.078156122943,26447.70162674208,-15834.378103539719,3089.8157465238273,-12571.269282253896,0.5
1778613695.3246467,-60191.68319603005,-12558.394677447639,-12568.408258963616,16094.440650277216,26543.25533428852,-15827.985504625502,3088.1840691785897,-12566.53071242937,0.5
1778613695.3246517,-60209.49753636093,-12521.760168285391,-12531.52788061236,16120.61454303438,26518.154325265208,-15808.137155549188,2946.8763407321385,-12529.896203267122,0.5
1778613695.3246567,-60180.23910286893,-12502.649426776103,-12512.484194336439,16143.52508110107,26407.04380357788,-15792.021547796912,2895.981418607404,-12510.8525169912,0.5
1778613695.3246615,-60136.13911105861,-12513.870002492667,-12523.548307841815,16143.52508110107,26373.13620723918,-15799.285864744887,3011.3164199967887,-12521.961333985488,0.5
